"","Date","Country","TotalLoadValue"
"52965",2018-03-06,"Switzerland",189749.71
"52966",2018-03-07,"Switzerland",189754.21
"52967",2018-03-08,"Switzerland",185137.96
"52968",2018-03-09,"Switzerland",175907.02
"52969",2018-03-10,"Switzerland",158556.54
"52970",2018-03-11,"Switzerland",166498.94
"52971",2018-03-12,"Switzerland",178909.63
"52972",2018-03-13,"Switzerland",180255.49
"52973",2018-03-14,"Switzerland",178919.6
"52974",2018-03-15,"Switzerland",180461.07
"52975",2018-03-16,"Switzerland",180111.07
"52976",2018-03-17,"Switzerland",171140.48
"52977",2018-03-18,"Switzerland",172337.53
"52978",2018-03-19,"Switzerland",190986.1
"52979",2018-03-20,"Switzerland",196907.98
"52980",2018-03-21,"Switzerland",200766.85
"52981",2018-03-22,"Switzerland",192446.97
"52982",2018-03-23,"Switzerland",189230.97
"52983",2018-03-24,"Switzerland",174242.28
"52984",2018-03-25,"Switzerland",165163.28
"52985",2018-03-26,"Switzerland",183609.61
"52986",2018-03-27,"Switzerland",181337.24
"52987",2018-03-28,"Switzerland",177672.36
"52988",2018-03-29,"Switzerland",179671.65
"52989",2018-03-30,"Switzerland",160305.81
"52990",2018-03-31,"Switzerland",162792.63
"52991",2018-04-01,"Switzerland",153409.18
"52992",2018-04-02,"Switzerland",163016.62
"52993",2018-04-03,"Switzerland",168865.16
"52994",2018-04-04,"Switzerland",169428.61
"52995",2018-04-05,"Switzerland",166601.39
"52996",2018-04-06,"Switzerland",166775.26
"52997",2018-04-07,"Switzerland",150293.61
"52998",2018-04-08,"Switzerland",137237.21
"52999",2018-04-09,"Switzerland",153445.13
"53000",2018-04-10,"Switzerland",160051.09
"53001",2018-04-11,"Switzerland",158741.27
"53002",2018-04-12,"Switzerland",154402.72
"53003",2018-04-13,"Switzerland",155062.67
"53004",2018-04-14,"Switzerland",146146.16
"53005",2018-04-15,"Switzerland",141765.64
"53006",2018-04-16,"Switzerland",156177.82
"53007",2018-04-17,"Switzerland",158493.95
"53008",2018-04-18,"Switzerland",155153.53
"53009",2018-04-19,"Switzerland",154870.42
"53010",2018-04-20,"Switzerland",152482
"53011",2018-04-21,"Switzerland",145402.97
"53012",2018-04-22,"Switzerland",144657.34
"53013",2018-04-23,"Switzerland",154375.34
"53014",2018-04-24,"Switzerland",161328.86
"53015",2018-04-25,"Switzerland",162977.36
"53016",2018-04-26,"Switzerland",160024.23
"53017",2018-04-27,"Switzerland",153488.91
"53018",2018-04-28,"Switzerland",134760.54
"53019",2018-04-29,"Switzerland",139421.91
"53020",2018-04-30,"Switzerland",169556.19
"53021",2018-05-01,"Switzerland",160610.66
"53022",2018-05-02,"Switzerland",152425.49
"53023",2018-05-03,"Switzerland",153917.63
"53024",2018-05-04,"Switzerland",149636.45
"53025",2018-05-05,"Switzerland",138324.33
"53026",2018-05-06,"Switzerland",147955.19
"53027",2018-05-07,"Switzerland",153379.11
"53028",2018-05-08,"Switzerland",157961.79
"53029",2018-05-09,"Switzerland",149941.05
"53030",2018-05-10,"Switzerland",147068.82
"53031",2018-05-11,"Switzerland",133473.07
"53032",2018-05-12,"Switzerland",129528.61
"53033",2018-05-13,"Switzerland",148914.79
"53034",2018-05-14,"Switzerland",157751.59
"53035",2018-05-15,"Switzerland",155382.2
"53036",2018-05-16,"Switzerland",155449.88
"53037",2018-05-17,"Switzerland",159221.66
"53038",2018-05-18,"Switzerland",150435.61
"53039",2018-05-19,"Switzerland",131857.17
"53040",2018-05-20,"Switzerland",151272.56
"53041",2018-05-21,"Switzerland",146158.07
"53042",2018-05-22,"Switzerland",151000.71
"53043",2018-05-23,"Switzerland",152795.6
"53044",2018-05-24,"Switzerland",154153.23
"53045",2018-05-25,"Switzerland",149732.25
"53046",2018-05-26,"Switzerland",136384.62
"53047",2018-05-27,"Switzerland",153013.88
"53048",2018-05-28,"Switzerland",162265.03
"53049",2018-05-29,"Switzerland",166177.53
"53050",2018-05-30,"Switzerland",159206.49
"53051",2018-05-31,"Switzerland",154906.52
"53052",2018-06-01,"Switzerland",150849.02
"53053",2018-06-02,"Switzerland",134120.39
"53054",2018-06-03,"Switzerland",136403.49
"53055",2018-06-04,"Switzerland",153740.45
"53056",2018-06-05,"Switzerland",151109.34
"53057",2018-06-06,"Switzerland",156743.02
"53058",2018-06-07,"Switzerland",153688.41
"53059",2018-06-08,"Switzerland",148080.62
"53060",2018-06-09,"Switzerland",136412.61
"53061",2018-06-10,"Switzerland",141754.59
"53062",2018-06-11,"Switzerland",156863.57
"53063",2018-06-12,"Switzerland",159198.15
"53064",2018-06-13,"Switzerland",158010.55
"53065",2018-06-14,"Switzerland",157971.76
"53066",2018-06-15,"Switzerland",150059.58
"53067",2018-06-16,"Switzerland",137524.13
"53068",2018-06-17,"Switzerland",140212.71
"53069",2018-06-18,"Switzerland",153197.22
"53070",2018-06-19,"Switzerland",156140.11
"53071",2018-06-20,"Switzerland",157058.34
"53072",2018-06-21,"Switzerland",172574.11
"53073",2018-06-22,"Switzerland",182436.5
"53074",2018-06-23,"Switzerland",159202.45
"53075",2018-06-24,"Switzerland",139371.08
"53076",2018-06-25,"Switzerland",153298.07
"53077",2018-06-26,"Switzerland",151739.89
"53078",2018-06-27,"Switzerland",152876.59
"53079",2018-06-28,"Switzerland",158087.18
"53080",2018-06-29,"Switzerland",156224.01
"53081",2018-06-30,"Switzerland",142676.74
"53082",2018-07-01,"Switzerland",150837.4
"53083",2018-07-02,"Switzerland",155543.58
"53084",2018-07-03,"Switzerland",152958.6
"53085",2018-07-04,"Switzerland",150275.07
"53086",2018-07-05,"Switzerland",151209.76
"53087",2018-07-06,"Switzerland",151198.43
"53088",2018-07-07,"Switzerland",134375.72
"53089",2018-07-08,"Switzerland",128670.54
"53090",2018-07-09,"Switzerland",146769.98
"53091",2018-07-10,"Switzerland",148979.66
"53092",2018-07-11,"Switzerland",147016.61
"53093",2018-07-12,"Switzerland",146409.03
"53094",2018-07-13,"Switzerland",145766.83
"53095",2018-07-14,"Switzerland",130964.51
"53096",2018-07-15,"Switzerland",126690.33
"53097",2018-07-16,"Switzerland",144428.88
"53098",2018-07-17,"Switzerland",145329.74
"53099",2018-07-18,"Switzerland",147071.22
"53100",2018-07-19,"Switzerland",148582.32
"53101",2018-07-20,"Switzerland",145915.2
"53102",2018-07-21,"Switzerland",130132.26
"53103",2018-07-22,"Switzerland",122707.56
"53104",2018-07-23,"Switzerland",139091.71
"53105",2018-07-24,"Switzerland",142504.43
"53106",2018-07-25,"Switzerland",143599.29
"53107",2018-07-26,"Switzerland",146568.02
"53108",2018-07-27,"Switzerland",145543.1
"53109",2018-07-28,"Switzerland",136764.01
"53110",2018-07-29,"Switzerland",132438.74
"53111",2018-07-30,"Switzerland",141323.76
"53112",2018-07-31,"Switzerland",142862.08
"53113",2018-08-01,"Switzerland",117806.73
"53114",2018-08-02,"Switzerland",135356.16
"53115",2018-08-03,"Switzerland",136743.61
"53116",2018-08-04,"Switzerland",125179
"53117",2018-08-05,"Switzerland",127045.65
"53118",2018-08-06,"Switzerland",140935.55
"53119",2018-08-07,"Switzerland",141926.86
"53120",2018-08-08,"Switzerland",147026.29
"53121",2018-08-09,"Switzerland",147500.88
"53122",2018-08-10,"Switzerland",149281.7
"53123",2018-08-11,"Switzerland",137315.28
"53124",2018-08-12,"Switzerland",130212.21
"53125",2018-08-13,"Switzerland",139762.1
"53126",2018-08-14,"Switzerland",143619.04
"53127",2018-08-15,"Switzerland",143472
"53128",2018-08-16,"Switzerland",144096.28
"53129",2018-08-17,"Switzerland",142179.63
"53130",2018-08-18,"Switzerland",126552.17
"53131",2018-08-19,"Switzerland",126797.2
"53132",2018-08-20,"Switzerland",145649.25
"53133",2018-08-21,"Switzerland",146205.4
"53134",2018-08-22,"Switzerland",149808.47
"53135",2018-08-23,"Switzerland",152428.12
"53136",2018-08-24,"Switzerland",157246.12
"53137",2018-08-25,"Switzerland",138495.04
"53138",2018-08-26,"Switzerland",138503.93
"53139",2018-08-27,"Switzerland",150904.26
"53140",2018-08-28,"Switzerland",152572.3
"53141",2018-08-29,"Switzerland",159162.1
"53142",2018-08-30,"Switzerland",157667.35
"53143",2018-08-31,"Switzerland",159897.28
"53144",2018-09-01,"Switzerland",142251.4
"53145",2018-09-02,"Switzerland",135642.62
"53146",2018-09-03,"Switzerland",150257.44
"53147",2018-09-04,"Switzerland",149484.03
"53148",2018-09-05,"Switzerland",149597.32
"53149",2018-09-06,"Switzerland",149901.14
"53150",2018-09-07,"Switzerland",153421.96
"53151",2018-09-08,"Switzerland",142091.38
"53152",2018-09-09,"Switzerland",138201.63
"53153",2018-09-10,"Switzerland",152383.55
"53154",2018-09-11,"Switzerland",154452.3
"53155",2018-09-12,"Switzerland",156790.61
"53156",2018-09-13,"Switzerland",158999.27
"53157",2018-09-14,"Switzerland",157705.32
"53158",2018-09-15,"Switzerland",144265.48
"53159",2018-09-16,"Switzerland",144199.1
"53160",2018-09-17,"Switzerland",151835.12
"53161",2018-09-18,"Switzerland",157221.86
"53162",2018-09-19,"Switzerland",160070.68
"53163",2018-09-20,"Switzerland",155163.6
"53164",2018-09-21,"Switzerland",159827.16
"53165",2018-09-22,"Switzerland",137806.85
"53166",2018-09-23,"Switzerland",143479.29
"53167",2018-09-24,"Switzerland",162644.08
"53168",2018-09-25,"Switzerland",163982.31
"53169",2018-09-26,"Switzerland",159095.14
"53170",2018-09-27,"Switzerland",157492.18
"53171",2018-09-28,"Switzerland",156091.48
"53172",2018-09-29,"Switzerland",146180.39
"53173",2018-09-30,"Switzerland",136454
"53174",2018-10-01,"Switzerland",156006.82
"53175",2018-10-02,"Switzerland",153013.74
"53176",2018-10-03,"Switzerland",152789.6
"53177",2018-10-04,"Switzerland",154883.22
"53178",2018-10-05,"Switzerland",169711.03
"53179",2018-10-06,"Switzerland",131807.35
"53180",2018-10-07,"Switzerland",136468.72
"53181",2018-10-08,"Switzerland",150085.99
"53182",2018-10-09,"Switzerland",149813.2
"53183",2018-10-10,"Switzerland",150691.2
"53184",2018-10-11,"Switzerland",151085.02
"53185",2018-10-12,"Switzerland",150692.62
"53186",2018-10-13,"Switzerland",143189.01
"53187",2018-10-14,"Switzerland",140515.8
"53188",2018-10-15,"Switzerland",151512.73
"53189",2018-10-16,"Switzerland",150845.03
"53190",2018-10-17,"Switzerland",152098.61
"53191",2018-10-18,"Switzerland",151109.34
"53192",2018-10-19,"Switzerland",152385.92
"53193",2018-10-20,"Switzerland",136061.83
"53194",2018-10-21,"Switzerland",140485.97
"53195",2018-10-22,"Switzerland",162214.27
"53196",2018-10-23,"Switzerland",161555.49
"53197",2018-10-24,"Switzerland",163996.8
"53198",2018-10-25,"Switzerland",160466.07
"53199",2018-10-26,"Switzerland",162025.79
"53200",2018-10-27,"Switzerland",150015.2
"53201",2018-10-28,"Switzerland",155198.75
"53202",2018-10-29,"Switzerland",180067.04
"53203",2018-10-30,"Switzerland",183621.87
"53204",2018-10-31,"Switzerland",176783.7
"53205",2018-11-01,"Switzerland",173662.84
"53206",2018-11-02,"Switzerland",164451.15
"53207",2018-11-03,"Switzerland",145764.6
"53208",2018-11-04,"Switzerland",147768.67
"53209",2018-11-05,"Switzerland",168473.25
"53210",2018-11-06,"Switzerland",167271.47
"53211",2018-11-07,"Switzerland",169036.4
"53212",2018-11-08,"Switzerland",165832.9
"53213",2018-11-09,"Switzerland",163761.86
"53214",2018-11-10,"Switzerland",150039.8
"53215",2018-11-11,"Switzerland",148072.34
"53216",2018-11-12,"Switzerland",161536.63
"53217",2018-11-13,"Switzerland",164285.54
"53218",2018-11-14,"Switzerland",165788.91
"53219",2018-11-15,"Switzerland",169466.7
"53220",2018-11-16,"Switzerland",172810.97
"53221",2018-11-17,"Switzerland",161348.95
"53222",2018-11-18,"Switzerland",163717.33
"53223",2018-11-19,"Switzerland",187006.03
"53224",2018-11-20,"Switzerland",186161.34
"53225",2018-11-21,"Switzerland",186196.39
"53226",2018-11-22,"Switzerland",182146.77
"53227",2018-11-23,"Switzerland",186574.1
"53228",2018-11-24,"Switzerland",168430.94
"53229",2018-11-25,"Switzerland",169245.24
"53230",2018-11-26,"Switzerland",190879.02
"53231",2018-11-27,"Switzerland",193910.11
"53232",2018-11-28,"Switzerland",193671.91
"53233",2018-11-29,"Switzerland",190221.79
"53234",2018-11-30,"Switzerland",190110.06
"53235",2018-12-01,"Switzerland",157520.23
"53236",2018-12-02,"Switzerland",158531.65
"53237",2018-12-03,"Switzerland",178114.54
"53238",2018-12-04,"Switzerland",178946.46
"53239",2018-12-05,"Switzerland",180734.51
"53240",2018-12-06,"Switzerland",178037.8
"53241",2018-12-07,"Switzerland",173471.61
"53242",2018-12-08,"Switzerland",161444.99
"53243",2018-12-09,"Switzerland",162158.66
"53244",2018-12-10,"Switzerland",183110.13
"53245",2018-12-11,"Switzerland",184453.44
"53246",2018-12-12,"Switzerland",190666.84
"53247",2018-12-13,"Switzerland",192147.37
"53248",2018-12-14,"Switzerland",183677.98
"53249",2018-12-15,"Switzerland",173307.67
"53250",2018-12-16,"Switzerland",160680.18
"53251",2018-12-17,"Switzerland",183879.87
"53252",2018-12-18,"Switzerland",190007.98
"53253",2018-12-19,"Switzerland",184840.31
"53254",2018-12-20,"Switzerland",179462.5
"53255",2018-12-21,"Switzerland",173512.62
"53256",2018-12-22,"Switzerland",165241.81
"53257",2018-12-23,"Switzerland",166142.76
"53258",2018-12-24,"Switzerland",170232.03
"53259",2018-12-25,"Switzerland",171469.78
"53260",2018-12-26,"Switzerland",164139.01
"53261",2018-12-27,"Switzerland",173875.91
"53262",2018-12-28,"Switzerland",173630.5
"53263",2018-12-29,"Switzerland",171688.52
"53264",2018-12-30,"Switzerland",162941.78
"53265",2018-12-31,"Switzerland",164041.99
"53266",2019-01-01,"Switzerland",163187.56
"53267",2019-01-02,"Switzerland",160273.14
"53268",2019-01-03,"Switzerland",173224.43
"53269",2019-01-04,"Switzerland",173322.67
"53270",2019-01-05,"Switzerland",165063.28
"53271",2019-01-06,"Switzerland",164446.37
"53272",2019-01-07,"Switzerland",182937.29
"53273",2019-01-08,"Switzerland",188974.91
"53274",2019-01-09,"Switzerland",187810.75
"53275",2019-01-10,"Switzerland",188343.55
"53276",2019-01-11,"Switzerland",184007.4
"53277",2019-01-12,"Switzerland",171334.51
"53278",2019-01-13,"Switzerland",170739.68
"53279",2019-01-14,"Switzerland",186171.3
"53280",2019-01-15,"Switzerland",187138.22
"53281",2019-01-16,"Switzerland",189916.37
"53282",2019-01-17,"Switzerland",190462.9
"53283",2019-01-18,"Switzerland",187002.49
"53284",2019-01-19,"Switzerland",171725.19
"53285",2019-01-20,"Switzerland",167824.06
"53286",2019-01-21,"Switzerland",186225.68
"53287",2019-01-22,"Switzerland",191273.88
"53288",2019-01-23,"Switzerland",195125.6
"53289",2019-01-24,"Switzerland",193785.54
"53290",2019-01-25,"Switzerland",192517.01
"53291",2019-01-26,"Switzerland",178012.11
"53292",2019-01-27,"Switzerland",176835.86
"53293",2019-01-28,"Switzerland",195362.61
"53294",2019-01-29,"Switzerland",191624.5
"53295",2019-01-30,"Switzerland",195592.71
"53296",2019-01-31,"Switzerland",196131.28
"53297",2019-02-01,"Switzerland",187876.8
"53298",2019-02-02,"Switzerland",173529.97
"53299",2019-02-03,"Switzerland",167321
"53300",2019-02-04,"Switzerland",187876.23
"53301",2019-02-05,"Switzerland",190696.73
"53302",2019-02-06,"Switzerland",195319.84
"53303",2019-02-07,"Switzerland",192050.85
"53304",2019-02-08,"Switzerland",183484.16
"53305",2019-02-09,"Switzerland",167155.54
"53306",2019-02-10,"Switzerland",168256.95
"53307",2019-02-11,"Switzerland",186922.91
"53308",2019-02-12,"Switzerland",183904.52
"53309",2019-02-13,"Switzerland",183450.73
"53310",2019-02-14,"Switzerland",181328.46
"53311",2019-02-15,"Switzerland",178995.41
"53312",2019-02-16,"Switzerland",161595.2
"53313",2019-02-17,"Switzerland",159723.52
"53314",2019-02-18,"Switzerland",175538.82
"53315",2019-02-19,"Switzerland",176330.25
"53316",2019-02-20,"Switzerland",174995.66
"53317",2019-02-21,"Switzerland",179657.3
"53318",2019-02-22,"Switzerland",178561.93
"53319",2019-02-23,"Switzerland",168678.72
"53320",2019-02-24,"Switzerland",165871.59
"53321",2019-02-25,"Switzerland",177606.4
"53322",2019-02-26,"Switzerland",179407.41
"53323",2019-02-27,"Switzerland",174791.84
"53324",2019-02-28,"Switzerland",173480.36
"53325",2019-03-01,"Switzerland",168183.52
"53326",2019-03-02,"Switzerland",150221.66
"53327",2019-03-03,"Switzerland",160835.47
"53328",2019-03-04,"Switzerland",175085.49
"53329",2019-03-05,"Switzerland",172850.1
"53330",2019-03-06,"Switzerland",174259.35
"53331",2019-03-07,"Switzerland",184563.09
"53332",2019-03-08,"Switzerland",176174.75
"53333",2019-03-09,"Switzerland",168584.58
"53334",2019-03-10,"Switzerland",161666.91
"53335",2019-03-11,"Switzerland",178930.57
"53336",2019-03-12,"Switzerland",175821.87
"53337",2019-03-13,"Switzerland",179409.78
"53338",2019-03-14,"Switzerland",182240.94
"53339",2019-03-15,"Switzerland",181561.76
"53340",2019-03-16,"Switzerland",164538.27
"53341",2019-03-17,"Switzerland",160543.48
"53342",2019-03-18,"Switzerland",172386.59
"53343",2019-03-19,"Switzerland",166412.36
"53344",2019-03-20,"Switzerland",172556.04
"53345",2019-03-21,"Switzerland",172382.55
"53346",2019-03-22,"Switzerland",167668.83
"53347",2019-03-23,"Switzerland",153924.53
"53348",2019-03-24,"Switzerland",149641.37
"53349",2019-03-25,"Switzerland",172228.41
"53350",2019-03-26,"Switzerland",172202.31
"53351",2019-03-27,"Switzerland",168414.19
"53352",2019-03-28,"Switzerland",163827.52
"53353",2019-03-29,"Switzerland",165750.39
"53354",2019-03-30,"Switzerland",149102.25
"53355",2019-03-31,"Switzerland",148249.05
"53356",2019-04-01,"Switzerland",156681.56
"53357",2019-04-02,"Switzerland",156664.13
"53358",2019-04-03,"Switzerland",157135.21
"53359",2019-04-04,"Switzerland",169404.3
"53360",2019-04-05,"Switzerland",159645.79
"53361",2019-04-06,"Switzerland",137975.01
"53362",2019-04-07,"Switzerland",142286.32
"53363",2019-04-08,"Switzerland",152595.84
"53364",2019-04-09,"Switzerland",160966.38
"53365",2019-04-10,"Switzerland",160668.72
"53366",2019-04-11,"Switzerland",159512.05
"53367",2019-04-12,"Switzerland",154948.53
"53368",2019-04-13,"Switzerland",142674.99
"53369",2019-04-14,"Switzerland",145725.21
"53370",2019-04-15,"Switzerland",157841.18
"53371",2019-04-16,"Switzerland",162140.3
"53372",2019-04-17,"Switzerland",158100.32
"53373",2019-04-18,"Switzerland",152193.17
"53374",2019-04-19,"Switzerland",140835.88
"53375",2019-04-20,"Switzerland",141949.87
"53376",2019-04-21,"Switzerland",141067.44
"53377",2019-04-22,"Switzerland",153495.18
"53378",2019-04-23,"Switzerland",155224.05
"53379",2019-04-24,"Switzerland",161017.33
"53380",2019-04-25,"Switzerland",151086.22
"53381",2019-04-26,"Switzerland",157379.91
"53382",2019-04-27,"Switzerland",153312.32
"53383",2019-04-28,"Switzerland",147210.86
"53384",2019-04-29,"Switzerland",158709.26
"53385",2019-04-30,"Switzerland",155463.92
"53386",2019-05-01,"Switzerland",166511.16
"53387",2019-05-02,"Switzerland",154114.58
"53388",2019-05-03,"Switzerland",149008.75
"53389",2019-05-04,"Switzerland",147682.43
"53390",2019-05-05,"Switzerland",153691.91
"53391",2019-05-06,"Switzerland",155378.4
"53392",2019-05-07,"Switzerland",152434.45
"53393",2019-05-08,"Switzerland",155597.13
"53394",2019-05-09,"Switzerland",151631.84
"53395",2019-05-10,"Switzerland",146854.02
"53396",2019-05-11,"Switzerland",141397.17
"53397",2019-05-12,"Switzerland",133138.97
"53398",2019-05-13,"Switzerland",155265.38
"53399",2019-05-14,"Switzerland",154984.39
"53400",2019-05-15,"Switzerland",161827.43
"53401",2019-05-16,"Switzerland",151905.38
"53402",2019-05-17,"Switzerland",150249.17
"53403",2019-05-18,"Switzerland",138844.76
"53404",2019-05-19,"Switzerland",140211.85
"53405",2019-05-20,"Switzerland",162190.45
"53406",2019-05-21,"Switzerland",166280.75
"53407",2019-05-22,"Switzerland",160888
"53408",2019-05-23,"Switzerland",157484.41
"53409",2019-05-24,"Switzerland",151860.35
"53410",2019-05-25,"Switzerland",136129.12
"53411",2019-05-26,"Switzerland",155249.85
"53412",2019-05-27,"Switzerland",156517.86
"53413",2019-05-28,"Switzerland",149798.38
"53414",2019-05-29,"Switzerland",152790.92
"53415",2019-05-30,"Switzerland",150497.16
"53416",2019-05-31,"Switzerland",137722.13
"53417",2019-06-01,"Switzerland",136143.47
"53418",2019-06-02,"Switzerland",138986.67
"53419",2019-06-03,"Switzerland",145799.81
"53420",2019-06-04,"Switzerland",143673.32
"53421",2019-06-05,"Switzerland",148880.57
"53422",2019-06-06,"Switzerland",149329.27
"53423",2019-06-07,"Switzerland",143066.44
"53424",2019-06-08,"Switzerland",147434.02
"53425",2019-06-09,"Switzerland",138725.98
"53426",2019-06-10,"Switzerland",136263.06
"53427",2019-06-11,"Switzerland",152631.84
"53428",2019-06-12,"Switzerland",150667.8
"53429",2019-06-13,"Switzerland",157716.06
"53430",2019-06-14,"Switzerland",148977.8
"53431",2019-06-15,"Switzerland",153057.7
"53432",2019-06-16,"Switzerland",138775.43
"53433",2019-06-17,"Switzerland",147526
"53434",2019-06-18,"Switzerland",151751.79
"53435",2019-06-19,"Switzerland",145985.58
"53436",2019-06-20,"Switzerland",147548.4
"53437",2019-06-21,"Switzerland",154696.05
"53438",2019-06-22,"Switzerland",148537.15
"53439",2019-06-23,"Switzerland",148453.67
"53440",2019-06-24,"Switzerland",157793.65
"53441",2019-06-25,"Switzerland",160498.36
"53442",2019-06-26,"Switzerland",157014.4
"53443",2019-06-27,"Switzerland",162222.82
"53444",2019-06-28,"Switzerland",156967.5
"53445",2019-06-29,"Switzerland",150543.06
"53446",2019-06-30,"Switzerland",149921.61
"53447",2019-07-01,"Switzerland",156190.24
"53448",2019-07-02,"Switzerland",155000.14
"53449",2019-07-03,"Switzerland",148363.03
"53450",2019-07-04,"Switzerland",146778.33
"53451",2019-07-05,"Switzerland",145186.1
"53452",2019-07-06,"Switzerland",127194.98
"53453",2019-07-07,"Switzerland",132245.44
"53454",2019-07-08,"Switzerland",143649.04
"53455",2019-07-09,"Switzerland",143418.31
"53456",2019-07-10,"Switzerland",144445.22
"53457",2019-07-11,"Switzerland",143103.06
"53458",2019-07-12,"Switzerland",139446.49
"53459",2019-07-13,"Switzerland",136583.95
"53460",2019-07-14,"Switzerland",124626.43
"53461",2019-07-15,"Switzerland",140394.31
"53462",2019-07-16,"Switzerland",142439.73
"53463",2019-07-17,"Switzerland",140722.19
"53464",2019-07-18,"Switzerland",139278.98
"53465",2019-07-19,"Switzerland",135035.92
"53466",2019-07-20,"Switzerland",139401.89
"53467",2019-07-21,"Switzerland",141608.58
"53468",2019-07-22,"Switzerland",139474.74
"53469",2019-07-23,"Switzerland",141097.43
"53470",2019-07-24,"Switzerland",147425.66
"53471",2019-07-25,"Switzerland",144019.23
"53472",2019-07-26,"Switzerland",144054.93
"53473",2019-07-27,"Switzerland",141587.77
"53474",2019-07-28,"Switzerland",146237.32
"53475",2019-07-29,"Switzerland",142764.97
"53476",2019-07-30,"Switzerland",135688.2
"53477",2019-07-31,"Switzerland",134919.12
"53478",2019-08-01,"Switzerland",107003.21
"53479",2019-08-02,"Switzerland",117451.41
"53480",2019-08-03,"Switzerland",108153.25
"53481",2019-08-04,"Switzerland",121005.68
"53482",2019-08-05,"Switzerland",126946.93
"53483",2019-08-06,"Switzerland",137088.84
"53484",2019-08-07,"Switzerland",134412.41
"53485",2019-08-08,"Switzerland",142996.73
"53486",2019-08-09,"Switzerland",132937.01
"53487",2019-08-10,"Switzerland",142560.34
"53488",2019-08-11,"Switzerland",134637.94
"53489",2019-08-12,"Switzerland",139189.6
"53490",2019-08-13,"Switzerland",141391.65
"53491",2019-08-14,"Switzerland",133790.61
"53492",2019-08-15,"Switzerland",131901.55
"53493",2019-08-16,"Switzerland",131338.66
"53494",2019-08-17,"Switzerland",124995.5
"53495",2019-08-18,"Switzerland",124674.87
"53496",2019-08-19,"Switzerland",145246.44
"53497",2019-08-20,"Switzerland",145475.96
"53498",2019-08-21,"Switzerland",143143.11
"53499",2019-08-22,"Switzerland",144510.44
"53500",2019-08-23,"Switzerland",146254.75
"53501",2019-08-24,"Switzerland",131981.33
"53502",2019-08-25,"Switzerland",128806.49
"53503",2019-08-26,"Switzerland",146529.17
"53504",2019-08-27,"Switzerland",150315.01
"53505",2019-08-28,"Switzerland",152624.6
"53506",2019-08-29,"Switzerland",153048.71
"53507",2019-08-30,"Switzerland",150706.93
"53508",2019-08-31,"Switzerland",146307.17
"53509",2019-09-01,"Switzerland",135668
"53510",2019-09-02,"Switzerland",148460.63
"53511",2019-09-03,"Switzerland",144343.65
"53512",2019-09-04,"Switzerland",141639.55
"53513",2019-09-05,"Switzerland",145525.67
"53514",2019-09-06,"Switzerland",146791.72
"53515",2019-09-07,"Switzerland",122110.46
"53516",2019-09-08,"Switzerland",122207.32
"53517",2019-09-09,"Switzerland",142590.87
"53518",2019-09-10,"Switzerland",149641.65
"53519",2019-09-11,"Switzerland",151560.56
"53520",2019-09-12,"Switzerland",147461.51
"53521",2019-09-13,"Switzerland",145402.36
"53522",2019-09-14,"Switzerland",133476.29
"53523",2019-09-15,"Switzerland",138642.29
"53524",2019-09-16,"Switzerland",144400.59
"53525",2019-09-17,"Switzerland",148188.18
"53526",2019-09-18,"Switzerland",151356.29
"53527",2019-09-19,"Switzerland",154182.81
"53528",2019-09-20,"Switzerland",154778.78
"53529",2019-09-21,"Switzerland",148795.94
"53530",2019-09-22,"Switzerland",145625.96
"53531",2019-09-23,"Switzerland",157458.7
"53532",2019-09-24,"Switzerland",154250.92
"53533",2019-09-25,"Switzerland",153566.71
"53534",2019-09-26,"Switzerland",159660.15
"53535",2019-09-27,"Switzerland",158463.11
"53536",2019-09-28,"Switzerland",141828.73
"53537",2019-09-29,"Switzerland",151077.15
"53538",2019-09-30,"Switzerland",154417.05
"53539",2019-10-01,"Switzerland",150514.3
"53540",2019-10-02,"Switzerland",154698.53
"53541",2019-10-03,"Switzerland",153714.58
"53542",2019-10-04,"Switzerland",157817.11
"53543",2019-10-05,"Switzerland",143099.14
"53544",2019-10-06,"Switzerland",144784.68
"53545",2019-10-07,"Switzerland",152673.87
"53546",2019-10-08,"Switzerland",155938.02
"53547",2019-10-09,"Switzerland",162477.61
"53548",2019-10-10,"Switzerland",158976.1
"53549",2019-10-11,"Switzerland",159558.2
"53550",2019-10-12,"Switzerland",141679.59
"53551",2019-10-13,"Switzerland",134776.83
"53552",2019-10-14,"Switzerland",150149.07
"53553",2019-10-15,"Switzerland",156126.8
"53554",2019-10-16,"Switzerland",158543.88
"53555",2019-10-17,"Switzerland",155045.84
"53556",2019-10-18,"Switzerland",157374.15
"53557",2019-10-19,"Switzerland",148033.83
"53558",2019-10-20,"Switzerland",138957.48
"53559",2019-10-21,"Switzerland",158971.29
"53560",2019-10-22,"Switzerland",163164.97
"53561",2019-10-23,"Switzerland",162680.97
"53562",2019-10-24,"Switzerland",164569.01
"53563",2019-10-25,"Switzerland",163090.59
"53564",2019-10-26,"Switzerland",150465.06
"53565",2019-10-27,"Switzerland",135088.65
"53566",2019-10-28,"Switzerland",165439.96
"53567",2019-10-29,"Switzerland",165647.51
"53568",2019-10-30,"Switzerland",167932.15
"53569",2019-10-31,"Switzerland",166342.74
"53570",2019-11-01,"Switzerland",153825.73
"53571",2019-11-02,"Switzerland",145324.45
"53572",2019-11-03,"Switzerland",138579.34
